body,title,url
"

Aunque nunca se ha comprobado que los sistemas del INE hayan sido vulnerados, hace no mucho tiempo se supo de una copia del padrón electoral que terminó en servidores de acceso libre de Amazon, y que fue una copia exacta de la copia a la que tuvo acceso Movimiento Ciudadano, y razón por la que el partido fue multado con 34.2 millones de pesos. 

Ahora a la historia de presuntas filtraciones se suma una nueva, pues ha aparecido en un foro de venta de bases de datos lo que, según el Instituto Nacional Electoral, parece ser una copia del padrón electoral de México.
 



Información de 91 millones de mexicanos
Uno de los primer vistazos proviene del blog Under The Bridge, que registró que se puso en venta en un foro la información de 91 millones de votantes mexicanos. La publicación asegura que la información está actualizada y que corresponde al 2021, pero a través de un comunicado el INE ha dicho que, además de estar investigando la supuesta filtración, los datos hasta ahora comprobables corresponden a un corte de información del 2018. 

    
El caso no es nuevo para el INE. El instituto dice que la exposición ""se ha estado investigando desde abril de 2020"", por lo que en mayo del año pasado se interpuso una denuncia ante la Fiscalía Especializada en Delitos Electorales. 

El especialista en ciberseguridad y fundador de Seekurity, Hiram Camarillo, publicó en su cuenta de Twitter que el usuario subió como muestra de la información que posee, 99,983 registros de mexicanos, que incluyen nombres completos, fechas de nacimiento, sexo, dirección y CURP. La base de datos completa con información de 91 millones de mexicanos se vende a solo 750 dólares, equivalentes al tipo de cambio a 15,052 pesos. 

En una de las anteriores filtraciones de copias del padrón electoral, Movimiento Ciudadano admitió que subió a internet la copia a la que tuvo acceso por recomendación de una empresa consultora. El partido alegó que la copia fue subida a un servidor de Amazon con todas las medidas de seguridad, pero dijo que la empresa sufrió un ataque cibernético y por ello la información fue comprometida. Aunque el partido interpuso una denuncia penal, de cualquier forma fue multado. 

Varios casos de filtraciones de datos del padrón electoral han sucedido también con el PRI. Apenas a finales del 2020 el INE impuso una multa de 84 millones de pesos al PRI por descuidar una copia del padrón electoral bajo su cuidado y que terminó a la venta en Mercado Libre. El PRI impugnó pero el Tribunal Electoral del Poder Judicial de la Federación confirmó la multa. 

Previamente el PRI se ha visto involucrado en otros dos descuidos del padrón electoral, uno por el que datos fueron filtrados en el portal People-Search en 2016, y otro más cuando datos de su copia del padrón electoral aparecieron en el sitio web Digital Ocean en 2018. 















    Compartir
    
           El INE encontró lo que parece ser una copia del padrón electoral de México: alguien la vende por 15,000 pesos en el mercado negro
         


Facebook
Twitter
Flipboard
E-mail



Temas

Seguridad


Información
Copia
INE




","
         El INE encontró lo que parece ser una copia del padrón electoral de México: alguien la vende por 15,000 pesos en el mercado negro   ",https://www.xataka.com.mx/seguridad/ine-encontro-que-parece-ser-copia-padron-electoral-mexico-alguien-vende-15-000-pesos-mercado-negro
"

Tesla no pudo entregar en 2019 al Semi, su camión eléctrico -como lo había prometido-, se retrasó para 2020 y después para 2021; pero hoy por fin parece haber una esperanza sobre la llegada del vehículo pesado, pues fuentes internas afirman que está ya casi todo listo para que entre a producción, de acuerdo con un informe de Electrek.

Esas fuentes comentaron que la línea de producción del eje motriz del Semi está lista y que la línea de ensamblaje general del camión está en fase de depuración final.
 


Apenas en marzo pasado, Electrek también informó que Tesla  ya estaba construyendo una línea de producción en un nuevo edificio cerca de su Gigafactory en Nevada, que se utilizaría para fabricar cinco Tesla Semi por semana para finales de año. Sin embargo, parece ser que la línea podría haber sido sólo para una producción piloto.








Por otro lado, a finales de junio, Sawyer Merritt, inversor de Tesla, compartió en una serie de tuits que el Semi ya estaba cerca porque algunos de sus componentes subcontratados ya habían sido aprobados para producción.
A source told me at least some outsourced components for the Semi have been production approved. That tells me that Tesla is fully preparing to have all of their outsourced components production approved. Great sign that the Semi is close. “Semi program moving quickly”. https://t.co/6yjJ9dTkBK— Sawyer Merritt 📈🚀 (@SawyerMerritt) June 29, 2021

Por ahora no hay nada concreto y son sólo rumores, aunque sabemos que Tesla no es la automotriz más puntual en las entregas, pero ya hay empresas como Walmart y Pepsico que realizaron pedidos para sus flotillas con adelantos de 20,000 dólares por camión.

El Tesla Semi fue presentado en 2017 como la opción eléctrica a vehículos de carga pesados y es probable que el modelo más poderoso, el que costará 180,000 dólares, alcance hasta 800 kilómetros de autonomía con una carga.















    Compartir
    
           El Tesla Semi ya entrará a producción después de dos años de retraso, según informe: el camión eléctrico más cerca de las calles 
         


Facebook
Twitter
Flipboard
E-mail



Temas

Automóvil


Tesla
Tesla Semi
camión eléctrico




","
         El Tesla Semi ya entrará a producción después de dos años de retraso, según informe: el camión eléctrico más cerca de las calles    ",https://www.xataka.com.mx/automovil/tesla-semi-entrara-a-produccion-despues-dos-anos-retraso-informe-camion-electrico-cerca-calles
"

En días pasado hablamos de un monitor portátil de la marca Asus para quienes tienen que salir mucho por cuestiones de trabajo y necesitan otra pantalla. Además, un teclado mecánico a bajo costo que puede ser una opción para quienes quieran experimentar con estos periféricos.

Ahora, en Amazon México podemos encontrar dos promociones sobre mouse, tanto de la marca Logitech como de HyperX. En la lista podemos encontrar productos con hasta 52% de descuento y algunos incluso están en su precio más bajo histórico.
 


    
La lista es la siguiente:

Logitech M185 - Azul 119 pesos / Negro 159 pesos
Logitech Pebble M350 - Azul - 249 pesos
Logitech MX vertical - Negro - 869 pesos 
Logitech MX Ergo - 969 pesos
Logitech Mx MAster 3 - 1,149 pesos
Logitech Pro X Superlight - Negro 2,199 pesos / Blanco 2,209 pesos
HyperX Pulsefire Surge - 799 pesos
HyperX Pulsefire Hase - 819 pesos










En Xataka México

Laptop ASUS TUF Dash F15 con Intel Core i7 de onceava generación y tarjeta RTX 3050 Ti por menos de 20,000 pesos en Amazon México



Todos son vendidos y enviados por Amazon México, por lo que cuentan con los beneficios de Amazon Prime. Esto quiere decir que usuarios que cuenten con esta suscripción pueden disfrutar de envío gratis sin mínimo de compra y entrega al día siguiente.

Aparte de estos mouse en la promoción también encontramos el teclado inalámbrico Logitech MK850 por 1,219 pesos y un mouse pad XL de HyperX por 519 pesos. También publicamos una oferta de la MagicBook 14, laptop de Honor que se puede comprar con 9,000 pesos de descuento.












        En Xataka México Selección publicamos las mejores ofertas en tecnología, videojuegos, coleccionables y demás categorías que estén en descuento en distintas tiendas en línea de México. El precio y disponibilidad del producto están sujetos a cambios sin previo aviso.
    

Algunos de los enlaces de esta publicación pueden pertenecer a un programa de afiliados. Ninguno de los artículos mencionados han sido propuestos ni por las marcas ni por las tiendas, siendo su introducción una decisión única del equipo de editores.
 




    Compartir
    
           Mouse Logitech y HyperX de oferta en Amazon México: hasta 52% de descuento en modelos inalámbricos para trabajar más cómodo
         


Facebook
Twitter
Flipboard
E-mail



Temas

Periféricos
Selección


Logitech
Descuento
Mouse
Ofertas
Amazon México
HyperX




","
         Mouse Logitech y HyperX de oferta en Amazon México: hasta 52% de descuento en modelos inalámbricos para trabajar más cómodo   ",https://www.xataka.com.mx/seleccion/mouse-logitech-hyperx-oferta-amazon-mexico-52-descuento-modelos-inalambricos-para-trabajar-comodo
"

Una explosiva investigación de organizaciones civiles y medios internacionales volvió a los temas de conversación el uso del spyware israelí Pegasus, del cual se ha tenido constancia antes de varias demandas de su uso contra periodistas en México. El nuevo reporte hecho por Amnistía Internacional, The Guardian, The Washington Post, Forbidden Stories y otros medios, revela una lista de posibles blancos del software creado por NSO. 


El listado comprende más de 50,000 objetivos potenciales, y aunque NSO niega que haya pruebas contundentes de que su software ha sido usado en contra de otros que no fueran organizaciones criminales, Amazon Web Services ahora cerrado la infraestructura de NSO, según ha confirmado la propia Amazon a Motherboard. 
 


Un portavoz le dijo a Motherboard que en cuanto la empresa se enteró de las actividades de NSO, actuó rápidamente para ""cerrar sus cuentas e infraestructura relevante"".  

    
Infraestructura de Amazon que se usó para Pegasus
Sucede que el reporte de organizaciones y medios revela que NSO comenzó a utilizar CloudFront de Amazon como parte del uso de Pegasus. Un dispositivo infectado con el spyware subiría información del usuario a a través de CloudFront, que es un servicio de envío y entrega de contenidos en internet, ya sea video, apps, APIs y datos. La promesa de CloudFront es ser un servicio destacable por la seguridad de los envíos pero además con muy baja latencia y a rápidas velocidades. 

Previamente Motherboard reportó en mayo de 2020 algunos indicios de que NSO podría estar utilizando infraestructura de Amazon para que su malware fuera operativo
NSO asegura no tener acceso ni control a la lista de objetivos de sus clientes. Como antes ha dicho la empresa, el software solo se vende a gobiernos con la finalidad de ser una herramienta para la vigilancia de grupos delincuenciales o terroristas. Pero de vuelta a 2016, un grupo de especialistas de Citizen Lab encontró víctimas de Pegasus, una de ellas el periodista mexicano Rafael Cabrera. A lo largo de los años se han documentado más casos del uso de Pegasus contra periodistas, Carmen Aristegui siendo una de ellas. 

      Países en donde Pegasus se ha utilizado para seleccionar a periodistas como objetivo, según el reporte de organizaciones y medios.   
Activistas también se han visto involucrados a decir de organizaciones civiles como Red por la Defensa de los Derechos Digitales e investigaciones de medios como el New York Times. 

El tema ha escalado a tal nivel que hace un par de años WhatsApp demandó a NSO por presuntamente infectar a 1,400 smartphones con el Pegasus, aprovechando una vulnerabilidad encontrada en las videollamadas de la plataforma.

Una vez que un equipo está infectado con Pegasus, el spyware puede extraer mensajes, llamadas, fotos, activar la cámara, micrófono, acceder a todos los contenidos, e incluso a los de las apps con material cifrado, como varias plataformas de mensajería instantánea. La nueva investigación documenta el hallazgo de hasta 15,000 números telefónicos de México en una lista de interés de NSO, aunque la empresa asegura que los números no necesariamente son objetivos de los clientes que adquirieron Pegasus. 















    Compartir
    
           Amazon clausura servicios a NSO, la empresa detrás del software Pegasus que se usó para espiar a miles en México según nuevo reporte
         


Facebook
Twitter
Flipboard
E-mail



Temas

Seguridad


Spyware
periodistas
pegasus




","
         Amazon clausura servicios a NSO, la empresa detrás del software Pegasus que se usó para espiar a miles en México según nuevo reporte   ",https://www.xataka.com.mx/seguridad/amazon-clausura-servicios-a-nso-empresa-detras-software-pegasus-que-se-uso-para-espiar-a-miles-mexico-nuevo-reporte
"

Lo que originalmente la policía ucraniana reportó como una granja de minería con casi 4,000 PS4 resultó ser una bodega donde se ""cultivaban"" tarjetas de FIFA Ultimate Team, así como la moneda propia del juego.


Recordemos que el pasado 8 de julio el Servicio de Seguridad de Ucrania informó sobre el descubrimiento de una granja de criptomonedas que fue ubicada porque se alimentaba de luz robada, lo que representaba un gasto de entre 186 y 260 mil dólares mensuales.
 


Buscando las cartas más raras de FIFA para luego revenderlas
El medio local Delo fue quien se cuestionó sobre la eficiencia de las consolas para obtener criptomonedas, (que eran la versión Slim de Playstation, con potencia de solamente 1.84 teraflops contra los 4.2 que puede tener la Pro) y notaron además discos saliendo de algunos de los equipos, evidenciando el error en el reporte.

Según este medio, las consolas habrían sido programadas para jugar una y otra vez FIFA de forma automática para así primero ganar la moneda del juego, que eventualmente podrían intercambiarla por tarjetas de Ultimate Team, dinero real o incluso hacer la venta de la cuenta.

    
Lo interesante de este caso es que si se tenía suerte, las tarjetas que compraran incluirían alguna lo suficientemente rara como para revenderla con un buen margen de ganancia . 

En otras ocasiones EA se ha visto envuelta en escándalos similares, por ejemplo, cuando se descubrió que un empleado ofrecía packs de tarjetas por hasta 1,000 euros.

A pesar de que la gran mayoría de los equipos pertenecían a la versión económica de la Playstation 4, no se descarta que si existieran algunas consolas de la versión Pro, pero no se encontraban a la vista y aunque si se estaba haciendo una pequeña operación de minería, no era nada significativo para el tamaño de las instalaciones.

Además, por la secrecía de la investigación, aún no se han dado a conocer los detalles completos, pues por la cantidad de consolas y otros instrumentos decomisados, faltará un tiempo para conocer el resultado final de la operación.















    Compartir
    
           Las 3,000 PlayStation de Ucrania no minaban bitcoins: jugaban FIFA de forma automática para obtener tarjetas de Ultimate Team, según reporte
         


Facebook
Twitter
Flipboard
E-mail



Temas

Videojuegos
Empresas y economía


Bitcoin
PS4
FIFA
Minería




","
         Las 3,000 PlayStation de Ucrania no minaban bitcoins: jugaban FIFA de forma automática para obtener tarjetas de Ultimate Team, según reporte   ",https://www.xataka.com.mx/empresas-y-economia/3-000-playstation-ucrania-no-minaban-bitcoins-jugaban-fifa-forma-automatica-para-obtener-tarjetas-ultimate-team-reporte
"

Continua el conflicto entre el gobierno de los EUA y Facebook desatado la semana pasada por el presidente Joe Biden. Ahora es  la directora de Comunicaciones de la Casa Blanca quien habló en torno a la responsabilidad de las redes sociales sobre la publicación de fake news en relación a la pandemia.

De acuerdo a declaraciones recogidas por la MSNBC, Kate Bedingfield señaló que las redes sociales deberían hacerse responsables por publicar información errónea y que desde la administración estaban revisando las políticas establecidas en la ley sobre las posibles sanciones o limitaciones cuando los contenidos terminen por causar daño a las personas.
 



""Estamos revisando eso y ciertamente deberían rendir cuentas, dijo Bedingfield.

Añadió que hay medios conservadores que generan contenido de forma irresponsable sobre el virus, que se sigue difundiendo en las redes sociales y representa un problema para su estrategia sanitaria.

La cruzada de Estados Unidos contra las Fake News en Facebook
    
Recordemos que el mandatario estadounidense declaró abiertamente el viernes que redes como Facebook estaban ""matando gente"" por desinformar en torno a las vacunas y en general sobre los temas relacionados a la pandemia, pues contribuían a que las personas decidieran no aplicarse el biológico, afectando las metas del gobierno para contener la variante Delta que ahora circula en el país, donde destaca el grupo de ""los no vacunados"" como el principal factor.

Esto, tras los comentarios de la secretaria de prensa de la Casa Blanca, Jen Psaki, donde compartían su preocupación por las ""publicaciones problemáticas"" que circulaban en Facebook y anunciaban posibles cambios en la Ley de Decencia en las Comunicaciones para combatirlo.

La red social respondió con un informe donde señalaban que el 85% de los usuarios que utilizan Facebook en Estados Unidos, o ya se vacunaron o quieren hacerlo, que contrastaba con la meta que el gobierno de Biden se propuso para el 4 de julio, haber vacunado al 70% de los residentes del país.

Como punto más reciente, este lunes 19 de julio, el presidente se retractó señalando que la plataforma ""no está matando gente"", pasando la responsabilidad a los usuarios, que son los que diseminan información y que esperaban la red social hiciera algo al respecto para evitar la propagación de estos contenidos.















    Compartir
    
           Redes sociales ""deberían rendir cuentas"": la Casa Blanca dice que las plataformas tendrían que ser responsables por las fake news
         


Facebook
Twitter
Flipboard
E-mail



Temas

Legislación y Derechos


Facebook
Twitter
Coronavirus
Coronavirus en México




","
         Redes sociales ""deberían rendir cuentas"": la Casa Blanca dice que las plataformas tendrían que ser responsables por las fake news   ",https://www.xataka.com.mx/legislacion-y-derechos/redes-sociales-deberian-rendir-cuentas-casa-blanca-dice-que-plataformas-tendrian-que-ser-responsables-fake-news
"

Existen muchos restaurantes exclusivos alrededor del mundo, los cuales se encuentran considerados dentro de los mejores, ya sea por la trayectoria y los platillos de los chefs encargados de elaborarlos, por la experiencia única que estos te ofrecen, por la tecnología con la que cuentan, por su ubicación o por su arquitectura y diseño; sin embargo el restaurante español Sublimotion ubicado en la paradisiaca ciudad de Ibiza cumple con todas estas y más. 

El chef español Paco Roncero, uno de los máximos representantes de la vanguardia culinaria en España y Europa, decidió en el 2014 poner en marcha su más ambicioso y nuevo proyecto Sublimotion, un restaurante que además de comida con lo mejores ingredientes que se pueden encontrar ofrece una mezcla de tecnología, alta gastronomía y un espectáculo gastronómico único. 
 











El restaurante más caro del mundo
    
Ubicado en la playa de Sant Jordi de Ses Salines, al sur de la isla mediterránea de Ibiza, este restaurante se encuentra dentro del complejo turístico Hard Rock Hotel Ibiza, uno de la cadena de hoteles más emblemática de los Estados Unidos y que cuenta con más de 30 hoteles en más de 15 países al rededor del mundo. 


""Quizá que alguien de la prensa dijera el primer año que éramos el restaurante más caro del mundo nos vino bien, porque la gente, para lo bueno y para lo malo, quiere saber. Y fue bien, porque de todas las partes del mundo querían saber qué era Sublimotion y por qué era tan caro. Siempre vamos a cocinar con la mejor materia prima para conseguir platos excelentes, sutiles, llenos de gusto y, por supuesto, de gran belleza y que se adapten a la escena que proponemos"", explica Paco Roncero

Sublimotion que tiene un menú de 1,650 euros por persona, según comentan los socios fundadores Paco Roncero y Eduardo Gonzáles, no es el restaurante más caro del mundo sino el más costoso, también dicen que es que es el más tecnológico y probablemente el más vanguardista, porque las posibilidades de lo que ocurre alrededor de una mesa son muy amplias por eso es que tiene un precio tan alto porque se ofrece algo que no se puede hacer para un gran público. 

La experiencia Sublimotion
    
Sublimotion nació como un concepto dentro del Taller de investigación del chef Paco Roncero ahí fue dónde se asoció con Eduardo Gonzáles, director creativo de Sublimotion y en el año 2014 abrieron sus puertas por primera vez en Ibiza, gracias al intenso trabajo entre cocineros, diseñadores, ingenieros, ilusionistas, escenógrafos, arquitectos, coreógrafos, músicos y guionistas consiguieron fusionar la alta gastronomía y la tecnología más vanguardista, para ofrecer una puesta en escena sin precedentes, convirtiéndolos en el primer espectáculo gastronómico del mundo.


Sublimotion es un espectáculo multisensorial, diferente a todo lo que el comensal haya vivido antes. En definitiva, es una experiencia que solo se entiende al vivirla en primera persona. Una experiencia que se vive con los cinco sentidos, explica Eduardo Gonzáles, socio fundador y director creativo de Sublimotion.

En su espacio de 300 m2 construidos en una parcela de 2.000 m2 ofrecen una experiencia única en su tipo para 12 comensales por noche, la cual consta de tres horas de duración dividida en diferentes temáticas.


Entrada 
Champán 
Océano 
Huerto 
Chaplin/Japón 
Lentes de realidad virtual 
Orient Express
Cabarte/Stork Club
Aerolíneas
Circusland/México 
Infierno 
Postre

Los platos varían dependiendo de la experiencia y los ingredientes de temporada sin embargo algunos de sus platos emblemáticos son sus Niguiris de camarón, navaja y pulpo, el Vichyssoise de almendras y cigalas; Huevos, caviar y plumas de patata, firmado por Elena Arzak, Foie asado con curri de espinacas o Lenguado con mantequilla negra, con un total de 41 platillos este restaurante cuenta con participaciones especiales de los los chefs y también poseedores de 2 estrella Michelin cada uno, Toño Perez, Dani garcia y Diego Guerrero, además de tener a la condecorada chef de repostería Janice Wong dentro de su equipo de trabajo. 

¿Quién es Paco Roncero?
Poseedor de 2 estrellas Michelin y autor de Correr cocinar y ser feliz, el chef Roncero, es chef ejecutivo de 8 restaurantes alrededor del mundo como el NH Collection Casino de Madrid, Estado Puro en Shangai y Madrid, Pata Negra en Cartagena de Indias y Versión Original en Bogotá, Colombia; estudió gastronomía en la Escuela de Hostelería y Turismo de Madrid y comenzó sus prácticas profesionales en Zalacaín, uno de los restaurantes más lujosos y elegantes de Madrid para terminar su formación en el Hotel Ritz de esta misma ciudad. 

En el 2005 Obtuvo el Premio Chef L’Avenir y también fue galardonado con el Premio Nacional de Gastronomía 2006, además de contar con dos Estrellas Michelin y Tres Soles Repsol; gracias a esto a sido jurado en programas gastronómicos como Master Chef Colombia y en Top Chef España, además de ser autor de varios libros de cocina como Tapas y Gastronomía del S.XXI, Bocadillos y Ensaladas, Tapas en Estado Puro y Correr, Cocinar y Ser Feliz. 

Fotos |  Hard Rock Hotel | Sublimotion |

Fuentes | Sublimotion |





    Compartir
    
           Sublimotion: el restaurante de Paco Roncero donde alta gastronomía y tecnología se fusionan en una experiencia sensorial única
         


Facebook
Twitter
Flipboard
E-mail



Temas

Noticias y eventos
Chefs
Restaurantes


Chef
restaurantes
Mundo
Ibiza
Platos
Chefs Internacionales
Chefs




","
         Sublimotion: el restaurante de Paco Roncero donde alta gastronomía y tecnología se fusionan en una experiencia sensorial única   ",https://www.directoalpaladar.com.mx/restaurantes/sublimotion-restaurante-paco-roncero-donde-alta-gastronomia-tecnologia-se-fusionan-experiencia-sensorial-unica?utm_source=xatakamexico&utm_medium=network&utm_campaign=repost
"

Durante los últimos meses hemos publicado varios modelos de audífonos Skullcandy en Xataka Selección, más recientemente fueron los Jin True, los cuales aún se pueden conseguir a muy buen precio.

En esta ocasión se trata de un modelo que aún no se comercializa en México. Son los Skullcandy Dime, que como podemos ver en su sitio oficial, tienen un precio de 25 dólares (poco más de 500 pesos), pero en estos momentos podemos conseguirlos en Amazon México por 421 pesos.
 









Skullcandy Dime - Audífonos inalámbricos


PVP en Amazon México $421.47


PVP en Mercado Libre $849.00






Estos son importados desde Amazon Estados Unidos, contando con los beneficios de Amazon Prime. Es decir, quienes paguen esta membresía, pueden disfrutar de envío gratis y un tiempo de entrega estimado entre los seis y nueve días desde que son enviados.

La única tienda en México donde también los encontramos a la venta fue en Mercado Libre, pero una de las opciones más baratas que encontramos prácticamente cuestan el doble. En Amazon usualmente están entre los 530 y 550 pesos. Estos son los colores disponibles.


Negro
Gris
Gris con azul
Gris con verde

    
Los Skullcandy Dime cuentan con un micrófono para poder contestar llamadas y también tienen controles de reproducción y volumen para la música, pero también sirven para contestar o colgar. Se puede usar solo un audífono de manera independiente.

Tienen protección IPX4, lo que los hace resistentes al agua y sudor y así poder hacer actividades deportivas o ejercicio sin problema. De acuerdo a la marca, la batería dura unas 3,5 horas, mientras que las cargas del estuche nos dan otras 8.5 horas, lo que nos suma un total de 12 horas.












        En Xataka México Selección publicamos las mejores ofertas en tecnología, videojuegos, coleccionables y demás categorías que estén en descuento en distintas tiendas en línea de México. El precio y disponibilidad del producto están sujetos a cambios sin previo aviso.
    

Algunos de los enlaces de esta publicación pueden pertenecer a un programa de afiliados. Ninguno de los artículos mencionados han sido propuestos ni por las marcas ni por las tiendas, siendo su introducción una decisión única del equipo de editores.
 




    Compartir
    
           Skullcandy Dime, con 12 horas de batería, resistencia al agua, sudor y micrófono para llamadas por 421 pesos en Amazon México
         


Facebook
Twitter
Flipboard
E-mail



Temas

Audio
Selección


Descuento
Ofertas
Audifonos Inalámbricos
audífonos
Amazon México




","
         Skullcandy Dime, con 12 horas de batería, resistencia al agua, sudor y micrófono para llamadas por 421 pesos en Amazon México   ",https://www.xataka.com.mx/seleccion/skullcandy-dime-12-horas-bateria-resistencia-al-agua-sudor-microfono-para-llamadas-421-pesos-amazon-mexico
"

A los operadores de telefonía móvil les va mejor en 2021 respecto a 2020 en cuanto a quejas. Sus usuarios cada vez reportan menos inconformidades, con AT&T que tiene decrecimientos del 45%, Telcel del 7% y Movistar 44%. 


AT&T recibió a través de Profeco 1,501 quejas en el primer cuatrimestre del 2020, y en el mismo lapso de tiempo del 2021 solo recibió 822. Telcel mientras tanto recibió 823 quejas y ahora solo 766, mientras que Movistar tenía 347 y ahora solo 196.
 


Aunque en el primer cuatrimestre de 2021 hubo una reducción del 33% en las reclamaciones asociadas a servicios de telefonía móvil, el segmento sigue siendo el que tiene más quejas de todos los de telecomunicaciones. Del lado de los servicios empaquetados mientras tanto, este es el cuarto cuatrimestre consecutivo con incrementos de quejas de más del 100%: Izzi tuvo aumentos de quejas en 176%, Megacable en 168% y Totalplay en 136%. 

    
Quedarse en casa aumentó los números de quejas por internet
En comparativa del primer trimestre del 2020 contra el del 2021, los números de los tres proveedores con más quejas de telefonía móvil y servicios empaquetados queda de la siguiente forma. 

        Primer cuatrimestre 2020   Primer cuatrimestre 2021   Variación      AT&T   1,501   822   -45%     Telcel   823   766   -7%     Movistar   347   196   -44%     Izzi   189   521   176%     Megacable   172   461   168%     Totalplay   126   297   136%    

Si tomamos en cuenta el ranking relativo, considerando las quejas por cada 100,000 usuarios, Totalplay es el que tiene más quejas con 4.91. Le siguen Megacable de cerca con 4.79 e Izzi en tercer lugar con 3.44. En telefonía móvil AT&T es el que más quejas por 100,000 usuarios acumula con 4.56, y le siguen de lejos Telcel con 1.01 y Movistar con 0.81. El notable incremento de AT&T puede tener que ver con la demanda colectiva que Profeco organiza por el cobro anual a algunos usuarios de pospago que comenzó a aplicar a finales del 2019. 

Independientemente de cuál operador o proveedor de servicios sea el más acusado, los principales motivos de reclamaciones en telefonía móvil son, en orden, error de cálculo en cobros, negativas a la entrega del servicio, o modificación del precio convenido o presupuestado. En los tres casos hay disminuciones en 2021, de -23% en el primer caso, -32% en el segundo y -6% en el tercero. 

    
En cuanto a servicios empaquetados, los tres principales rubros de las reclamaciones tienen aumentos. En orden son: negativa a la entrega del servicio, negativa a la rescisión de contrato y modificaciones del precio convenido. 

    
Los servicios empaquetados hacen referencia a las ofertas comerciales en donde se ofrecen en conjunto dos o más servicios de telecomunicaciones. El reporte además de dar las cifras vistas de servicios empaquetados también tiene reclamaciones hechas por cada uno de los servicios: internet, telefonía fija y televisión restringida. 

Por servicio de internet quien tiene más quejas totales es Izzi con 132, aunque tiene una disminución del 132% respecto al año pasado. Sin embargo en quejas relativas, quien tiene más reclamaciones por 100,000 usuarios es Megacable con una tasa del 2.99, superior al 2.49 de Izzi y el 0.16 de Telcel. 

    
En telefonía fija la tendencia de aumentos de quejas también está presente, con Megacable encabezando las alzas con un 300% respecto a sus mismos números del año pasado. 

    
Por último en televisión restringida también Megacable es el único de los tres principales con un incremento, aunque marginal. Aquí quien tiene más quejas por cada 100,000 usuarios es Izzi con 4.80, más que los 3.87 de Megacable y el 1.34 de Sky. 

    
En números totales, mezclando los servicios fijos con los de telefonía móvil, las quejas en el primer cuatrimestre del 2021 tuvieron un incremento del 1% respecto al mismo periodo del 2020. Son 5,407 quejas del 2020 contra 5,449 de los primeros cuatro meses del 2021.

Al final de su reporte Profeco recuerda los derechos de los usuarios en telecomunicaciones, siendo algunos: 


la compensación o bonificación cuando un proveedor no preste los servicios conforme a lo contratado
una notificación con la razón por la cual se suspende el servicio cuando ocurra
cancelar el contrato sin penalización cuando el usuario no esté de acuerdo con cambios por parte del proveedor, siempre y cuando la cancelación sea en los 30 días siguientes al aviso de las modificaciones
la devolución de cobros indebidos en cinco días hábiles como máximo tras la reclamación
garantía en equipos no menor a 90 días
que el proveedor resuelva en un plazo no mayor a 15 días naturales cuando sea ingresada una queja















    Compartir
    
           En México cada vez hay menos quejas contra Telcel, AT&T y Movistar, pero hay más contra Izzi, Megacable y Totalplay, según Profeco
         


Facebook
Twitter
Flipboard
E-mail



Temas

Telecomunicaciones


Telcel
Servicios
megacable
Izzi




","
         En México cada vez hay menos quejas contra Telcel, AT&T y Movistar, pero hay más contra Izzi, Megacable y Totalplay, según Profeco   ",https://www.xataka.com.mx/telecomunicaciones/mexico-cada-vez-hay-quejas-telcel-at-t-movistar-hay-izzi-megacable-totalplay-profeco
"

Para atender a más de 42,000 usuarios con discapacidad visual o cognitiva, déficit de atención y adultos mayores, Cabify habilitó dentro de su app ""Avisos importantes por voz"", función que utiliza el asistente de voz del smartphone para mandar notificaciones importantes relacionadas con el viaje.


La función avisará, por ejemplo, si la app ya encontró un conductor para el viaje, si se produjo algún error o cualquier otra eventualidad que se llegara a producir durante el trayecto, por lo que no hay que estar constantemente atento al teléfono.
 


    
De acuerdo con Cabify, esta nueva herramienta se enfoca en otorgar mayor accesibilidad y mejorar la experiencia de la interfaz haciéndola más cómoda y segura para las personas con dificultades para su comprensión, con lo que la haría más accesible para todos sus usuarios y usuarias.

Para acceder a Avisos importantes por voz, el usuario deberá dirigirse al menú, seleccionar la opción Mi cuenta y después elegir Accesibilidad, desde donde se podrá activar la función. Para ello, deberás tener actualizada la app y mantener la plataforma abierta mientras esperas o viajas.

Cabify es la segunda plataforma más usada de servicios de transporte en México con 14% de participación de mercado, por debajo de Uber que domina el 80%. Hasta ahora, Cabify tiene presencia en seis ciudades de México (Guadalajara, Mérida, México D. F., Monterrey, Puebla, Querétaro).















    Compartir
    
           'Avisos importantes por voz': la app de Cabify ahora ""le hablará"" a usuarios con alguna discapacidad para hacer más accesibles los viajes
         


Facebook
Twitter
Flipboard
E-mail



Temas

Automóvil


Asistente de Voz
Cabify
Personas con discapacidad




","
         'Avisos importantes por voz': la app de Cabify ahora ""le hablará"" a usuarios con alguna discapacidad para hacer más accesibles los viajes   ",https://www.xataka.com.mx/automovil/avisos-importantes-voz-app-cabify-ahora-le-hablara-a-usuarios-alguna-discapacidad-para-hacer-accesibles-viajes
